"core.id.mrg","X","core.id","Sample.Tree","plot","core.x","core.y","soil.mass","dry.mass","sample.id","soil.dry.mass.conv","nh.con","no.con","nh","no","n.tot","nod.num","nod.bio","NCI","age","nod.size.mg","nod.bio.m2","Nfix.rate","Nfix.rate.se","Nfixd.g.m2","Nfixd.kg.ha","fixNCI","tr.DAP","tr.height","tr.NCI","tr.fixNCI","tr.nh","tr.RH","subplot.ID","tr.Growth","hasnods","logsnf"
"LEPP _T_ 13.3",135,"LEPP_T_13.3","LEPP _ 13","LEPP",32.99207542,109.3642084,4.95,2.88342610875,13.3,0.582510325,1878.92,53.7415,19.5488276356199,0.559142124401075,20.107969760021,0,0,1017.163948,100,NA,0,0.454425978287862,0.081452926896707,0,0,104.82353,6,9.447215541,1043.902217,91.50025655,13.04849391,0.72400812,"LEPP 57",0.0512932943875504,"0",0
"LEPP _T_ 14.1",136,"LEPP_T_14.1","LEPP _ 14","LEPP",15.53523674,121.0176024,5.12,3.01663846912,14.1,0.589187201,1227.113,122.1337,12.2034477703717,1.21460063494743,13.4180484053191,0,0,1899.255305,100,NA,0,0.454425978287862,0.081452926896707,0,0,1028.476905,26,19.24940324,1617.426779,897.451923,14.3656823,1.339957465,"LEPP 62",0,"0",0
"LEPP _T_ 14.2",137,"LEPP_T_14.2","LEPP _ 14","LEPP",17.58799333,122.1038528,5.07,2.98717910907,14.2,0.589187201,1303.4645,0,13.0905893393765,0,13.0905893393765,0,0,1915.215778,100,NA,0,0.454425978287862,0.081452926896707,0,0,1163.7881,26,19.24940324,1617.426779,897.451923,14.3656823,1.339957465,"LEPP 62",0,"0",0
"LEPP _T_ 14.3",138,"LEPP_T_14.3","LEPP _ 14","LEPP",16.73543704,121.2322451,4.96,2.92236851696,14.3,0.589187201,2215.079,21.185,22.7392163631462,0.217477705604744,22.9566940687509,0,0,1894.641528,100,NA,0,0.454425978287862,0.081452926896707,0,0,1087.044257,26,19.24940324,1617.426779,897.451923,14.3656823,1.339957465,"LEPP 62",0,"0",0
"LEPP _T_ 15.1",139,"LEPP_T_15.1","LEPP _ 15","LEPP",25.91047932,126.3543729,5.14,3.09666865566,15.1,0.602464719,2257.331,71.30915,21.8686393444851,0.690830934103943,22.559470278589,0,0,1989.41856,100,NA,0,0.454425978287862,0.081452926896707,0,0,1198.447659,17.5,15.88399991,2100.446161,1463.138463,14.3714837,1.105244263,"LEPP 63",0.0172914971100613,"0",0
"LEPP _T_ 15.2",140,"LEPP_T_15.2","LEPP _ 15","LEPP",25.31647941,125.2896117,5.11,3.07859471409,15.2,0.602464719,1740.268,0,16.958399805293,0,16.958399805293,0,0,1577.924186,100,NA,0,0.454425978287862,0.081452926896707,0,0,979.5091167,17.5,15.88399991,2100.446161,1463.138463,14.3714837,1.105244263,"LEPP 63",0.0172914971100613,"0",0
"LEPP _T_ 15.3",141,"LEPP_T_15.3","LEPP _ 15","LEPP",25.7758905,127.5661641,4.95,2.98220035905,15.3,0.602464719,1611.9005,146.2536,16.2152133250378,1.47126533154791,17.6864786565857,0,0,2393.691447,100,NA,0,0.454425978287862,0.081452926896707,0,0,1557.334593,17.5,15.88399991,2100.446161,1463.138463,14.3714837,1.105244263,"LEPP 63",0.0172914971100613,"0",0
"LEPP _T_ 16.1",142,"LEPP_T_16.1","LEPP _ 16","LEPP",24.20177538,121.5993047,5.14,3.07151937068,16.1,0.597571862,1309.197,243.76195,12.7871275613361,2.38086029012443,15.1679878514606,1,0.0066,1641.546045,100,6.6,1.31302828050814,0.454425978287862,0.081452926896707,0.596674160889539,5.96674160889539,1290.916945,7.8,10.73030156,1728.407299,1265.548506,13.64242955,0.786538902,"LEPP 63",0,"1",1.94114762750251
"LEPP _T_ 16.2",143,"LEPP_T_16.2","LEPP _ 16","LEPP",24.04778136,123.9166384,5.03,3.00578646586,16.2,0.597571862,3003.0015,220.55335,29.9722039550218,2.20128760813583,32.1734915631576,0,0,2011.970758,100,NA,0,0.454425978287862,0.081452926896707,0,0,1492.228084,7.8,10.73030156,1728.407299,1265.548506,13.64242955,0.786538902,"LEPP 63",0,"0",0
"LEPP _T_ 16.3",144,"LEPP_T_16.3","LEPP _ 16","LEPP",24.49559856,122.7826137,4.99,2.98188359138,16.3,0.597571862,2431.9155,176.5537,24.4669058211745,1.77626350515875,26.2431693263332,0,0,3932.753483,100,NA,0,0.454425978287862,0.081452926896707,0,0,3444.534094,7.8,10.73030156,1728.407299,1265.548506,13.64242955,0.786538902,"LEPP 63",0,"0",0
"LEPP _T_ 17.1",145,"LEPP_T_17.1","LEPP _ 17","LEPP",24.76117328,156.2716031,5.17,3.22359905142,17.1,0.623520126,1511.5365,1079.433,14.0669153566182,10.0456010451223,24.1125164017405,0,0,1086.474166,100,NA,0,0.454425978287862,0.081452926896707,0,0,337.258868,25.5,19.06881962,950.3367533,12.42731045,12.88527733,1.479892061,"LEPP 78",0.0198026272961798,"0",0
"LEPP _T_ 17.2",146,"LEPP_T_17.2","LEPP _ 17","LEPP",23.59993971,155.9,5.18,3.22983425268,17.2,0.623520126,822.1027,0,7.63602063466119,0,7.63602063466119,0,0,1052.348514,100,NA,0,0.454425978287862,0.081452926896707,0,0,339.6251085,25.5,19.06881962,950.3367533,12.42731045,12.88527733,1.479892061,"LEPP 78",0.0198026272961798,"0",0
"LEPP _T_ 17.3",147,"LEPP_T_17.3","LEPP _ 17","LEPP",25.49087067,157.2483804,4.97,3.09889502622,17.3,0.623520126,1969,182.83935,19.0616330983154,1.7700439845782,20.8316770828936,0,0,1308.181961,100,NA,0,0.454425978287862,0.081452926896707,0,0,335.7293471,25.5,19.06881962,950.3367533,12.42731045,12.88527733,1.479892061,"LEPP 78",0.0198026272961798,"0",0
"LEPP _T_ 18.1",148,"LEPP_T_18.1","LEPP _ 18","LEPP",16.15337603,152.4256773,5.04,3.022264728,18.1,0.5996557,2257.5785,67.27985,22.4094714048491,0.667842059400165,23.0773134642493,0,0,1037.034554,100,NA,0,0.454425978287862,0.081452926896707,0,0,115.4807368,9.5,11.8079973,1132.915797,89.5385997,13.43643007,0.878804655,"LEPP 79",0.0105821093305369,"0",0
"LEPP _T_ 18.2",149,"LEPP_T_18.2","LEPP _ 18","LEPP",15.91222935,153.6208344,5.03,3.016268171,18.2,0.5996557,1524.031,0,15.1581117486785,0,15.1581117486785,0,0,1251.020152,100,NA,0,0.454425978287862,0.081452926896707,0,0,119.0298942,9.5,11.8079973,1132.915797,89.5385997,13.43643007,0.878804655,"LEPP 79",0.0105821093305369,"0",0
"LEPP _T_ 18.3",150,"LEPP_T_18.3","LEPP _ 18","LEPP",17.04363466,151.5926156,4.91,2.944309487,18.3,0.5996557,1793.92,0,18.278513260111,0,18.278513260111,0,0,871.8035802,100,NA,0,0.454425978287862,0.081452926896707,0,0,116.5987294,9.5,11.8079973,1132.915797,89.5385997,13.43643007,0.878804655,"LEPP 79",0.0105821093305369,"0",0
"LEPP _T_ 19.1",151,"LEPP_T_19.1","LEPP _ 19","LEPP",30.67673737,172.7078243,4.99,3.04296282311,19.1,0.609812189,1692.3165,5.6768,16.6842311100311,0.0559665069538852,16.740197616985,0,0,4000.110254,100,NA,0,0.454425978287862,0.081452926896707,0,0,1585.380297,5.7,9.214904995,4296.38169,1584.574141,13.58410769,0.678359242,"LEPP 87",0.0357180826020793,"0",0
"LEPP _T_ 19.2",152,"LEPP_T_19.2","LEPP _ 19","LEPP",29.48721673,172.9753928,4.94,3.01247221366,19.2,0.609812189,2200.21,272.9339,21.9110070794,2.7180390122344,24.6290460916344,0,0,3561.04752,100,NA,0,0.454425978287862,0.081452926896707,0,0,1192.632233,5.7,9.214904995,4296.38169,1584.574141,13.58410769,0.678359242,"LEPP 87",0.0357180826020793,"0",0
"LEPP _T_ 19.3",153,"LEPP_T_19.3","LEPP _ 19","LEPP",31.80057568,173.1806242,5.13,3.12833652957,19.3,0.609812189,2313.4605,93.38955,22.185533539622,0.895583474961084,23.0811170145831,0,0,5043.23281,100,NA,0,0.454425978287862,0.081452926896707,0,0,2598.631509,5.7,9.214904995,4296.38169,1584.574141,13.58410769,0.678359242,"LEPP 87",0.0357180826020793,"0",0
"LEPP _T_ 2.1",154,"LEPP_T_2.1","LEPP _ 2","LEPP",33.19559856,13.53261372,5,3.07074555833333,2.1,0.614149111666667,1171.859,75.7246,11.4486105514652,0.739800141967152,12.1884106934324,0,0,2502.248608,100,NA,0,0.454425978287862,0.081452926896707,0,0,1188.869229,48.3,26.00022728,1422.992512,22.26182007,14.05403266,1.850018988,"LEPP 7",0,"0",0
"LEPP _T_ 2.2",155,"LEPP_T_2.2","LEPP _ 2","LEPP",32.90177538,12.34930472,5.17,3.17515090731667,2.2,0.614149111666667,1487.416,0,14.0536564410762,0,14.0536564410762,0,0,2309.277957,100,NA,0,0.454425978287862,0.081452926896707,0,0,1191.323317,48.3,26.00022728,1422.992512,22.26182007,14.05403266,1.850018988,"LEPP 7",0,"0",0
"LEPP _T_ 2.3",156,"LEPP_T_2.3","LEPP _ 2","LEPP",32.74778136,14.66663841,5.04,3.0953115228,2.3,0.614149111666667,3586.353,258.42965,34.7592121851032,2.50472026576077,37.2639324508639,0,0,2780.036897,100,NA,0,0.454425978287862,0.081452926896707,0,0,1187.963626,48.3,26.00022728,1422.992512,22.26182007,14.05403266,1.850018988,"LEPP 7",0,"0",0
"LEPP _T_ 20.1",157,"LEPP_T_20.1","LEPP _ 20","LEPP",35.04778136,175.2666384,5.15,3.12152867595,20.1,0.606122073,1569.401,268.9046,15.083004158426,2.584354922687,17.667359081113,0,0,4517.5524,100,NA,0,0.454425978287862,0.081452926896707,0,0,2462.252135,69.8,31.08827531,2536.304239,28.45563458,13.15090117,2.363965398,"LEPP 87",0.00430725719758041,"0",0
"LEPP _T_ 20.2",158,"LEPP_T_20.2","LEPP _ 20","LEPP",35.49559856,174.1326137,5.03,3.04879402719,20.2,0.606122073,1699.627,64.2176,16.7242554089478,0.631898377790918,17.3561537867387,0,0,4689.832313,100,NA,0,0.454425978287862,0.081452926896707,0,0,2464.180175,69.8,31.08827531,2536.304239,28.45563458,13.15090117,2.363965398,"LEPP 87",0.00430725719758041,"0",0
"LEPP _T_ 20.3",159,"LEPP_T_20.3","LEPP _ 20","LEPP",35.20177538,172.9493047,5.14,3.11546745522,20.3,0.606122073,NA,NA,NA,NA,NA,0,0,5169.294874,100,NA,0,0.454425978287862,0.081452926896707,0,0,2465.196375,69.8,31.08827531,2536.304239,28.45563458,13.15090117,2.363965398,"LEPP 87",0.00430725719758041,"0",0
"LEPP _T_ 3.1",160,"LEPP_T_3.1","LEPP _ 3","LEPP",12.19769473,28.10307986,5.18,2.91204343000667,3.1,0.562170546333333,1789.97,122.1656,18.4403499778425,1.25855540553927,19.6989053833818,0,0,1639.692862,100,NA,0,0.454425978287862,0.081452926896707,0,0,698.3762455,34.5,22.08241645,1104.714656,23.60261016,12.8618272,1.716895749,"LEPP 12",0.0175443096509098,"0",0
"LEPP _T_ 3.2",161,"LEPP_T_3.2","LEPP _ 3","LEPP",11.80048832,29.25580676,5.19,2.91766513547,3.2,0.562170546333333,1798.161,116.6038,18.4890408923881,1.19894293470265,19.6879838270908,0,0,1047.454484,100,NA,0,0.454425978287862,0.081452926896707,0,0,645.8154081,34.5,22.08241645,1104.714656,23.60261016,12.8618272,1.716895749,"LEPP 12",0.0175443096509098,"0",0
"LEPP _T_ 3.3",162,"LEPP_T_3.3","LEPP _ 3","LEPP",13.19037876,27.39517404,4.98,2.79960932074,3.3,0.562170546333333,948.87895,111.93515,10.1679788994543,1.19947253894425,11.3674514383986,0,0,1757.044813,100,NA,0,0.454425978287862,0.081452926896707,0,0,646.1124927,34.5,22.08241645,1104.714656,23.60261016,12.8618272,1.716895749,"LEPP 12",0.0175443096509098,"0",0
"LEPP _T_ 4.1",163,"LEPP_T_4.1","LEPP _ 4","LEPP",18.40062148,25.31933662,4.94,2.98198574301333,4.1,0.603640838666667,1197.9675,36.93105,12.0520445425347,0.371541514776131,12.4235860573108,0,0,3490.933724,100,NA,0,0.454425978287862,0.081452926896707,0,0,210.7707597,5.5,9.056518041,3751.945425,214.1572446,13.91712841,0.650746172,"LEPP 12",0.0755075525081452,"0",0
"LEPP _T_ 4.2",164,"LEPP_T_4.2","LEPP _ 4","LEPP",16.08726872,25.52463774,4.96,2.99405855978667,4.2,0.603640838666667,921.4198,0,9.23248274808946,0,9.23248274808946,0,0,2803.711827,100,NA,0,0.454425978287862,0.081452926896707,0,0,312.7629042,5.5,9.056518041,3751.945425,214.1572446,13.91712841,0.650746172,"LEPP 12",0.0755075525081452,"0",0
"LEPP _T_ 4.3",165,"LEPP_T_4.3","LEPP _ 4","LEPP",17.27679742,25.79217034,5.07,3.06045905204,4.3,0.603640838666667,1134.692,150.8089,11.122762768974,1.4782968577816,12.6010596267556,0,0,2983.168509,100,NA,0,0.454425978287862,0.081452926896707,0,0,280.9134125,5.5,9.056518041,3751.945425,214.1572446,13.91712841,0.650746172,"LEPP 12",0.0755075525081452,"0",0
"LEPP _T_ 5.1",166,"LEPP_T_5.1","LEPP _ 5","LEPP",15.24363466,64.14261559,5.05,2.8558817974,5.1,0.565521148,1275.065,141.3538,13.3940942635737,1.48487027854607,14.8789645421198,0,0,1862.647566,100,NA,0,0.454425978287862,0.081452926896707,0,0,889.4144552,8.7,11.31440844,1436.723918,560.775055,12.91289555,0.876210018,"LEPP 32",0,"0",0
"LEPP _T_ 5.2",167,"LEPP_T_5.2","LEPP _ 5","LEPP",14.35337603,64.9756773,5.03,2.84457137444,5.2,0.565521148,1204.0085,65.1572,12.6979605168497,0.6871741794086,13.3851346962583,0,0,1549.938779,100,NA,0,0.454425978287862,0.081452926896707,0,0,541.2341064,8.7,11.31440844,1436.723918,560.775055,12.91289555,0.876210018,"LEPP 32",0,"0",0
"LEPP _T_ 5.3",168,"LEPP_T_5.3","LEPP _ 5","LEPP",14.11222935,66.17083441,5.03,2.84457137444,5.3,0.565521148,1876.385,207.40015,19.7891149808403,2.18732585018188,21.9764408310221,0,0,1529.955511,100,NA,0,0.454425978287862,0.081452926896707,0,0,514.3922327,8.7,11.31440844,1436.723918,560.775055,12.91289555,0.876210018,"LEPP 32",0,"0",0
"LEPP _T_ 6.1",169,"LEPP_T_6.1","LEPP _ 6","LEPP",15.36787159,68.02460812,5.17,3.12949477863,6.1,0.605318139,2227.4705,338.3805,21.3530041514412,3.24378716632465,24.5967913177659,0,0,1587.529232,100,NA,0,0.454425978287862,0.081452926896707,0,0,631.7133995,24,18.51585384,852.8766499,85.57030624,12.39765744,1.493496165,"LEPP 32",0.0601039240697054,"0",0
"LEPP _T_ 6.2",170,"LEPP_T_6.2","LEPP _ 6","LEPP",14.68213435,69.03273344,4.96,3.00237796944,6.2,0.605318139,1332.9815,90.79745,13.3192574043097,0.907255358161339,14.226512762471,0,0,1385.837129,100,NA,0,0.454425978287862,0.081452926896707,0,0,355.1523665,24,18.51585384,852.8766499,85.57030624,12.39765744,1.493496165,"LEPP 32",0.0601039240697054,"0",0
"LEPP _T_ 6.3",171,"LEPP_T_6.3","LEPP _ 6","LEPP",16.51151464,67.60195837,5.07,3.06896296473,6.3,0.605318139,1059.3595,5.87065,10.3555452982783,0.0573873005389932,10.4129325988173,0,0,1453.497354,100,NA,0,0.454425978287862,0.081452926896707,0,0,684.2799134,24,18.51585384,852.8766499,85.57030624,12.39765744,1.493496165,"LEPP 32",0.0601039240697054,"0",0
"LEPP _T_ 7.1",172,"LEPP_T_7.1","LEPP _ 7","LEPP",24.99324236,61.5239896,4.91,2.87275744653,7.1,0.585082983,1904.234,17.8819,19.8857791036287,0.186739399334944,20.0725185029636,0,0,1131.868224,100,NA,0,0.454425978287862,0.081452926896707,0,0,552.6192874,7.5,10.52795317,895.8799127,585.9203411,12.10503014,0.869717221,"LEPP 33",0,"0",0
"LEPP _T_ 7.2",173,"LEPP_T_7.2","LEPP _ 7","LEPP",23.77519212,61.47008376,5,2.925414915,7.2,0.585082983,410.09815,81.5645,4.20553831079377,0.836440324226623,5.04197863502039,1,0.0032,1361.351608,100,3.2,0.636619772367581,0.454425978287862,0.081452926896707,0.289296562855534,2.89296562855534,756.7571923,7.5,10.52795317,895.8799127,585.9203411,12.10503014,0.869717221,"LEPP 33",0,"1",1.35917123955141
"LEPP _T_ 7.3",174,"LEPP_T_7.3","LEPP _ 7","LEPP",25.95365736,62.2750923,5.11,2.98977404313,7.3,0.585082983,NA,NA,NA,NA,NA,0,0,1086.561698,100,NA,0,0.454425978287862,0.081452926896707,0,0,517.4255342,7.5,10.52795317,895.8799127,585.9203411,12.10503014,0.869717221,"LEPP 33",0,"0",0
"LEPP _T_ 8.1",175,"LEPP_T_8.1","LEPP _ 8","LEPP",19.13726872,69.52463774,5.12,2.82025678848,8.1,0.550831404,1124.556,243.27375,11.9622724206552,2.58778297416436,14.5500553948196,0,0,865.238851,100,NA,0,0.454425978287862,0.081452926896707,0,0,342.7830642,9.5,11.8079973,1074.631101,515.583975,12.3538328,0.955816506,"LEPP 33",0.111225635110225,"0",0
"LEPP _T_ 8.2",176,"LEPP_T_8.2","LEPP _ 8","LEPP",20.32679742,69.79217034,5.06,2.78720690424,8.2,0.550831404,1219.2735,398.9853,13.1236059096854,4.29446374497404,17.4180696546594,0,0,743.7218243,100,NA,0,0.454425978287862,0.081452926896707,0,0,264.4195896,9.5,11.8079973,1074.631101,515.583975,12.3538328,0.955816506,"LEPP 33",0.111225635110225,"0",0
"LEPP _T_ 8.3",177,"LEPP_T_8.3","LEPP _ 8","LEPP",21.45062148,69.31933662,4.9,2.6990738796,8.3,0.550831404,976.8313,82.2789,10.857405283157,0.914523688534902,11.7719289716919,0,0,637.2359062,100,NA,0,0.454425978287862,0.081452926896707,0,0,224.4712237,9.5,11.8079973,1074.631101,515.583975,12.3538328,0.955816506,"LEPP 33",0.111225635110225,"0",0
"LEPP _T_ 9.1",178,"LEPP_T_9.1","LEPP _ 9","LEPP",38.07024714,83.59850161,5.01,3.19699174104,9.1,0.638122104,2061.194,902.76395,19.3418766793199,8.47137581005754,27.8132524893775,0,0,2769.127873,100,NA,0,0.454425978287862,0.081452926896707,0,0,1459.148579,46.8,25.605104,1778.284383,291.0208586,12.94970344,1.977273389,"LEPP 44",0.0172418064345061,"0",0
"LEPP _T_ 9.2",179,"LEPP_T_9.2","LEPP _ 9","LEPP",39.14790811,84.1687639,5,3.19061052,9.2,0.638122104,1026.4695,616.1923,9.65147102943796,5.79380306186667,15.4452740913046,0,0,2348.796775,100,NA,0,0.454425978287862,0.081452926896707,0,0,1467.770581,46.8,25.605104,1778.284383,291.0208586,12.94970344,1.977273389,"LEPP 44",0.0172418064345061,"0",0
"LEPP _T_ 9.3",180,"LEPP_T_9.3","LEPP _ 9","LEPP",37.52393675,82.5085029,5.04,3.21613540416,9.3,0.638122104,1001.11605,322.7495,9.33837594684364,3.01059619177598,12.3489721386196,0,0,2877.056898,100,NA,0,0.454425978287862,0.081452926896707,0,0,1411.676248,46.8,25.605104,1778.284383,291.0208586,12.94970344,1.977273389,"LEPP 44",0.0172418064345061,"0",0
"LEPS _T_ 1.1",181,"LEPS_T_1.1","LEPS _ 1","LEPS",30.11195778,15.67185694,5.05,3.0547269311,1.1,0.604896422,1213.335,68.18885,11.9159750841927,0.669672133104009,12.5856472172967,0,0,2764.291633,37,NA,0,0.257074433408658,0.0311590948085093,0,0,393.7691984,13.1,13.80106795,3161.913954,162.9158005,14.46986854,0.953779774,"LEPS 7",0,"0",0
"LEPS _T_ 1.2",182,"LEPS_T_1.2","LEPS _ 1","LEPS",29.3397881,16.61541734,5.01,3.03053107422,1.2,0.604896422,1984.9835,20.37915,19.6498579099133,0.201738403278823,19.8515963131922,0,0,4087.86018,37,NA,0,0.257074433408658,0.0311590948085093,0,0,463.1942411,13.1,13.80106795,3161.913954,162.9158005,14.46986854,0.953779774,"LEPS 7",0,"0",0
"LEPS _T_ 1.3",183,"LEPS_T_1.3","LEPS _ 1","LEPS",29.25894396,17.83197661,5.11,3.09102071642,1.3,0.604896422,1113.2225,44.5712,10.8044164254841,0.432587201016453,11.2370036265006,0,0,4549.367568,37,NA,0,0.257074433408658,0.0311590948085093,0,0,346.9671093,13.1,13.80106795,3161.913954,162.9158005,14.46986854,0.953779774,"LEPS 7",0,"0",0
"LEPS _T_ 10.1",184,"LEPS_T_10.1","LEPS _ 10","LEPS",28.62443673,54.54350254,5.1,3.0834631331,10.1,0.604600614333333,1706.167,590.3267,16.5998449764309,5.74347745879978,22.3433224352307,0,0,2547.222862,37,NA,0,0.257074433408658,0.0311590948085093,0,0,479.9142341,13.4,13.95358738,2356.029895,302.7083785,13.70102623,1.018433739,"LEPS 28",0.0150378773645405,"0",0
"LEPS _T_ 10.2",185,"LEPS_T_10.2","LEPS _ 10","LEPS",29.83890934,54.6512454,5.03,3.04114109009667,10.2,0.604600614333333,1509.2245,261.21055,14.8880744623923,2.57676847862093,17.4648429410132,0,0,2569.418824,37,NA,0,0.257074433408658,0.0311590948085093,0,0,636.3166955,13.4,13.95358738,2356.029895,302.7083785,13.70102623,1.018433739,"LEPS 28",0.0150378773645405,"0",0
"LEPS _T_ 10.3",186,"LEPS_T_10.3","LEPS _ 10","LEPS",30.89026653,54.0338312,4.89,2.95649700409,10.3,0.604600614333333,1289.8565,528.4646,13.0883592800766,5.36240624565753,18.4507655257341,0,0,2483.778473,37,NA,0,0.257074433408658,0.0311590948085093,0,0,604.1503185,13.4,13.95358738,2356.029895,302.7083785,13.70102623,1.018433739,"LEPS 28",0.0150378773645405,"0",0
"LEPS _T_ 11.1",187,"LEPS_T_11.1","LEPS _ 11","LEPS",16.30057568,58.38062417,4.92,2.97463502252,11.1,0.604600614333333,1193.9075,249.7495,12.0408805547031,2.51879136205848,14.5596719167616,0,0,3049.386949,37,NA,0,0.257074433408658,0.0311590948085093,0,0,308.1408272,17,15.6620683,2351.463263,160.9704403,14.18518268,1.104114671,"LEPS 29",0.0359320092260633,"0",0
"LEPS _T_ 11.2",188,"LEPS_T_11.2","LEPS _ 11","LEPS",15.17673737,57.90782433,5.15,3.11369316381667,11.2,0.604600614333333,1273.304,118.7789,12.2681067113166,1.14441815956975,13.4125248708864,0,0,3071.716642,37,NA,0,0.257074433408658,0.0311590948085093,0,0,373.6467693,17,15.6620683,2351.463263,160.9704403,14.18518268,1.104114671,"LEPS 29",0.0359320092260633,"0",0
"LEPS _T_ 11.3",189,"LEPS_T_11.3","LEPS _ 11","LEPS",13.98721673,58.17539278,5.19,3.13787718839,11.3,0.604600614333333,1959.114,119.8018,18.7303123963739,1.14537752251676,19.8756899188906,0,0,2504.292439,37,NA,0,0.257074433408658,0.0311590948085093,0,0,378.4301285,17,15.6620683,2351.463263,160.9704403,14.18518268,1.104114671,"LEPS 29",0.0359320092260633,"0",0
"LEPS _T_ 12.1",190,"LEPS_T_12.1","LEPS _ 12","LEPS",9.619981302,79.63811545,5.05,3.05323310238333,12.1,0.604600614333333,1253.6775,171.11345,12.3181963966792,1.68130087938353,13.9994972760627,0,0,NA,37,NA,0,0.257074433408658,0.0311590948085093,0,0,NA,33.6,21.80089345,4791.597984,618.3392287,13.39778523,1.627201293,"LEPS 42",0.0363676441708751,"0",0
"LEPS _T_ 12.2",191,"LEPS_T_12.2","LEPS _ 12","LEPS",11.68224002,78.57001501,5.07,3.06532511467,12.2,0.604600614333333,2570.407,405.94805,25.156290806139,3.97296894926954,29.1292597554086,0,0,4788.112141,37,NA,0,0.257074433408658,0.0311590948085093,0,0,1069.366985,33.6,21.80089345,4791.597984,618.3392287,13.39778523,1.627201293,"LEPS 42",0.0363676441708751,"0",0
"LEPS _T_ 12.3",192,"LEPS_T_12.3","LEPS _ 12","LEPS",10.48019302,78.77406219,5.18,3.13183118224667,12.3,0.604600614333333,1509.7365,624.53505,14.4618570939411,5.9824589544317,20.4443160483728,0,0,4271.442795,37,NA,0,0.257074433408658,0.0311590948085093,0,0,1109.81,33.6,21.80089345,4791.597984,618.3392287,13.39778523,1.627201293,"LEPS 42",0.0363676441708751,"0",0
"LEPS _T_ 13.1",193,"LEPS_T_13.1","LEPS _ 13","LEPS",11.75340541,76.07437535,5.12,3.09555514538667,13.1,0.604600614333333,1270.429,164.5381,12.3121276184661,1.5945905558673,13.9067181743334,0,0,4026.466553,37,NA,0,0.257074433408658,0.0311590948085093,0,0,595.0562314,10,12.10568049,3445.223804,441.183591,13.89464848,0.871247697,"LEPS 39",0.0725706928348355,"0",0
"LEPS _T_ 13.2",194,"LEPS_T_13.2","LEPS _ 13","LEPS",12.64368914,76.90741022,4.91,2.96858901637667,13.2,0.604600614333333,1737.5885,385.41675,17.5597412482597,3.89494889195295,21.4546901402126,0,0,4831.039536,37,NA,0,0.257074433408658,0.0311590948085093,0,0,635.1993807,10,12.10568049,3445.223804,441.183591,13.89464848,0.871247697,"LEPS 39",0.0725706928348355,"0",0
"LEPS _T_ 13.3",195,"LEPS_T_13.3","LEPS _ 13","LEPS",11.51222269,74.87922551,4.87,2.94440499180333,13.3,0.604600614333333,1915.72,231.9965,19.5189181379566,2.36376959670121,21.8826877346578,0,0,3352.314188,37,NA,0,0.257074433408658,0.0311590948085093,0,0,544.6683144,10,12.10568049,3445.223804,441.183591,13.89464848,0.871247697,"LEPS 39",0.0725706928348355,"0",0
"LEPS _T_ 14.1",196,"LEPS_T_14.1","LEPS _ 14","LEPS",32.69026653,90.8338312,5.16,3.11973916996,14.1,0.604600614333333,1345.662,112.7403,12.9401394798391,1.08413197890623,14.0242714587454,0,0,2796.42375,37,NA,0,0.257074433408658,0.0311590948085093,0,0,1266.515422,35,22.23718637,2564.464175,559.6364557,13.94931917,1.594141341,"LEPS 44",0.0143887374520992,"0",0
"LEPS _T_ 14.2",197,"LEPS_T_14.2","LEPS _ 14","LEPS",30.42443673,91.34350254,4.84,2.92626697337333,14.2,0.604600614333333,1317.115,80.53445,13.5030229160704,0.825636731707652,14.328659647778,0,0,2710.55396,37,NA,0,0.257074433408658,0.0311590948085093,0,0,1161.959727,35,22.23718637,2564.464175,559.6364557,13.94931917,1.594141341,"LEPS 44",0.0143887374520992,"0",0
"LEPS _T_ 14.3",198,"LEPS_T_14.3","LEPS _ 14","LEPS",31.63890934,91.4512454,4.98,3.01091105938,14.3,0.604600614333333,1597.827,419.76975,15.9203673089801,4.18248571666316,20.1028530256433,0,0,2703.244368,37,NA,0,0.257074433408658,0.0311590948085093,0,0,1218.170834,35,22.23718637,2564.464175,559.6364557,13.94931917,1.594141341,"LEPS 44",0.0143887374520992,"0",0
"LEPS _T_ 15.1",199,"LEPS_T_15.1","LEPS _ 15","LEPS",30.87519212,132.1700838,4.98,3.01091105938,15.1,0.604600614333333,1111.24,28.60245,11.0721304424265,0.284987993028493,11.357118435455,0,0,1635.582543,37,NA,0,0.257074433408658,0.0311590948085093,0,0,1016.235001,19.9,16.90645257,1576.190581,891.4332222,12.88307878,1.312299091,"LEPS 67",0,"0",0
"LEPS _T_ 15.2",200,"LEPS_T_15.2","LEPS _ 15","LEPS",33.05365736,132.9750923,5.15,3.11369316381667,15.2,0.604600614333333,1186.6715,206.40575,11.4334146388279,1.98869065582873,13.4221052946567,0,0,1875.568811,37,NA,0,0.257074433408658,0.0311590948085093,0,0,1349.147774,19.9,16.90645257,1576.190581,891.4332222,12.88307878,1.312299091,"LEPS 67",0,"0",0
"LEPS _T_ 15.3",201,"LEPS_T_15.3","LEPS _ 15","LEPS",32.09324236,132.2239896,5.17,3.12578517610333,15.3,0.604600614333333,1163.156,485.4901,11.1634927015363,4.65953422242429,15.8230269239606,0,0,1673.718871,37,NA,0,0.257074433408658,0.0311590948085093,0,0,1127.939927,19.9,16.90645257,1576.190581,891.4332222,12.88307878,1.312299091,"LEPS 67",0,"0",0
